PID,Date,AID,Adj Close,qty_chg
S03,2018-03-29,SPY,258.141937,0.0
S03,2018-04-02,SPY,252.570038,0.0
S03,2018-04-03,SPY,255.80726600000003,0.0
S03,2018-04-04,SPY,258.544128,0.0
S03,2018-04-05,SPY,260.584564,0.0
S03,2018-04-06,SPY,254.777206,0.0
S03,2018-04-09,SPY,256.032867,0.0
S03,2018-04-10,SPY,260.103882,0.0
S03,2018-04-11,SPY,258.740356,0.0
S03,2018-04-12,SPY,260.869049,0.0
S03,2018-04-13,SPY,260.103882,0.0
S03,2018-04-16,SPY,262.242371,0.0
S03,2018-04-17,SPY,265.047974,0.0
S03,2018-04-18,SPY,265.244171,0.0
S03,2018-04-19,SPY,263.772736,0.0
S03,2018-04-20,SPY,261.53607200000005,0.0
S03,2018-04-23,SPY,261.496857,0.0
S03,2018-04-24,SPY,257.975189,0.0
S03,2018-04-25,SPY,258.612793,0.0
S03,2018-04-26,SPY,261.241821,0.0
S03,2018-04-27,SPY,261.48703,0.0
S03,2018-04-30,SPY,259.47607400000004,0.0
S03,2018-05-01,SPY,259.937134,0.0
S03,2018-05-02,SPY,258.19101,0.0
S03,2018-05-03,SPY,257.622009,0.0
S03,2018-05-04,SPY,260.957336,0.0
S03,2018-05-07,SPY,261.84024,0.0
S03,2018-05-08,SPY,261.84024,0.0
S03,2018-05-09,SPY,264.371094,0.0
S03,2018-05-10,SPY,266.843109,0.0
S03,2018-05-11,SPY,267.65731800000003,0.0
S03,2018-05-14,SPY,267.784882,0.0
S03,2018-05-15,SPY,265.940643,0.0
S03,2018-05-16,SPY,267.058899,0.0
S03,2018-05-17,SPY,266.833344,0.0
S03,2018-05-18,SPY,266.16626,0.0
S03,2018-05-21,SPY,268.167419,0.0
S03,2018-05-22,SPY,267.421875,0.0
S03,2018-05-23,SPY,268.157623,0.0
S03,2018-05-24,SPY,267.608307,0.0
S03,2018-05-25,SPY,266.970673,0.0
S03,2018-05-29,SPY,263.900208,0.0
S03,2018-05-30,SPY,267.421875,0.0
S03,2018-05-31,SPY,265.783661,0.0
S03,2018-06-01,SPY,268.393097,0.0
S03,2018-06-04,SPY,269.668335,0.0
S03,2018-06-05,SPY,269.864502,0.0
S03,2018-06-06,SPY,272.120758,0.0
S03,2018-06-07,SPY,272.091339,0.0
S03,2018-06-08,SPY,272.895752,0.0
S03,2018-06-11,SPY,273.258667,0.0
S03,2018-06-12,SPY,273.61181600000003,0.0
S03,2018-06-13,SPY,272.738739,0.0
S03,2018-06-14,SPY,273.425446,0.0
S03,2018-06-15,SPY,273.07663,0.0
S03,2018-06-18,SPY,272.514984,0.0
S03,2018-06-19,SPY,271.470459,0.0
S03,2018-06-20,SPY,271.933594,0.0
S03,2018-06-21,SPY,270.228882,0.0
S03,2018-06-22,SPY,270.721588,0.0
S03,2018-06-25,SPY,267.036285,0.0
S03,2018-06-26,SPY,267.627502,0.0
S03,2018-06-27,SPY,265.4104,0.0
S03,2018-06-28,SPY,266.927887,0.0
S03,2018-06-29,SPY,267.31219500000003,0.0
S03,2018-07-02,SPY,267.883698,0.0
S03,2018-07-03,SPY,266.937744,0.0
S03,2018-07-05,SPY,269.115387,0.0
S03,2018-07-06,SPY,271.391632,0.0
S03,2018-07-09,SPY,273.835358,0.0
S03,2018-07-10,SPY,274.820709,0.0
S03,2018-07-11,SPY,272.810577,0.0
S03,2018-07-12,SPY,275.283844,0.0
S03,2018-07-13,SPY,275.50064100000003,0.0
S03,2018-07-16,SPY,275.254272,0.0
S03,2018-07-17,SPY,276.367798,0.0
S03,2018-07-18,SPY,276.949158,0.0
S03,2018-07-19,SPY,275.904663,0.0
S03,2018-07-20,SPY,275.589325,0.0
S03,2018-07-23,SPY,276.101715,0.0
S03,2018-07-24,SPY,277.491089,0.0
S03,2018-07-25,SPY,279.855988,0.0
S03,2018-07-26,SPY,279.195801,0.0
S03,2018-07-27,SPY,277.303894,0.0
S03,2018-07-30,SPY,275.855408,0.0
S03,2018-07-31,SPY,277.215149,0.0
S03,2018-08-01,SPY,276.752045,0.0
S03,2018-08-02,SPY,278.25973500000003,0.0
S03,2018-08-03,SPY,279.451996,0.0
S03,2018-08-06,SPY,280.476776,0.0
S03,2018-08-07,SPY,281.403015,0.0
S03,2018-08-08,SPY,281.28476,0.0
S03,2018-08-09,SPY,280.900482,0.0
S03,2018-08-10,SPY,279.018433,0.0
S03,2018-08-13,SPY,277.973938,0.0
S03,2018-08-14,SPY,279.747589,0.0
S03,2018-08-15,SPY,277.6586,0.0
S03,2018-08-16,SPY,279.905273,0.0
S03,2018-08-17,SPY,280.890656,0.0
S03,2018-08-20,SPY,281.49173,0.0
S03,2018-08-21,SPY,282.151917,0.0
S03,2018-08-22,SPY,281.984406,0.0
S03,2018-08-23,SPY,281.609985,0.0
S03,2018-08-24,SPY,283.304779,0.0
S03,2018-08-27,SPY,285.54162599999995,0.0
S03,2018-08-28,SPY,285.679565,0.0
S03,2018-08-29,SPY,287.216736,0.0
S03,2018-08-30,SPY,286.053986,0.0
S03,2018-08-31,SPY,286.063843,0.0
S03,2018-09-04,SPY,285.571136,0.0
S03,2018-09-05,SPY,284.802551,0.0
S03,2018-09-06,SPY,283.945313,0.0
S03,2018-09-07,SPY,283.393494,0.0
S03,2018-09-10,SPY,283.886169,0.0
S03,2018-09-11,SPY,284.8222350000001,0.0
S03,2018-09-12,SPY,284.891235,0.0
S03,2018-09-13,SPY,286.576233,0.0
S03,2018-09-14,SPY,286.625488,0.0
S03,2018-09-17,SPY,285.108002,0.0
S03,2018-09-18,SPY,286.65509,0.0
S03,2018-09-19,SPY,286.9605410000001,0.0
S03,2018-09-20,SPY,289.286011,0.0
S03,2018-09-21,SPY,289.021698,0.0
S03,2018-09-24,SPY,288.061584,0.0
S03,2018-09-25,SPY,287.794312,0.0
S03,2018-09-26,SPY,286.933197,0.0
S03,2018-09-27,SPY,287.7349240000001,0.0
S03,2018-09-28,SPY,287.764648,0.0
S03,2018-10-01,SPY,288.7643740000001,0.0
S03,2018-10-02,SPY,288.5961,0.0
S03,2018-10-03,SPY,288.754486,0.0
S03,2018-10-04,SPY,286.49765,0.0
S03,2018-10-05,SPY,284.894104,0.0
S03,2018-10-08,SPY,284.894104,0.0
S03,2018-10-09,SPY,284.478363,0.0
S03,2018-10-10,SPY,275.470886,0.0
S03,2018-10-11,SPY,269.403229,0.0
S03,2018-10-12,SPY,273.144806,0.0
S03,2018-10-15,SPY,271.610535,0.0
S03,2018-10-16,SPY,277.54953,0.0
S03,2018-10-17,SPY,277.59906,0.0
S03,2018-10-18,SPY,273.59021,0.0
S03,2018-10-19,SPY,273.441742,0.0
S03,2018-10-22,SPY,272.214325,0.0
S03,2018-10-23,SPY,270.828552,0.0
S03,2018-10-24,SPY,262.622864,0.0
S03,2018-10-25,SPY,267.334442,0.0
S03,2018-10-26,SPY,262.632721,0.0
S03,2018-10-29,SPY,261.177673,0.0
S03,2018-10-30,SPY,265.04794300000003,0.0
S03,2018-10-31,SPY,267.878876,0.0
S03,2018-11-01,SPY,270.729584,0.0
S03,2018-11-02,SPY,269.12606800000003,0.0
S03,2018-11-05,SPY,270.61084,0.0
S03,2018-11-06,SPY,272.323212,0.0
S03,2018-11-07,SPY,278.153351,0.0
S03,2018-11-08,SPY,277.648529,0.0
S03,2018-11-09,SPY,274.936371,0.0
S03,2018-11-12,SPY,269.799164,0.0
S03,2018-11-13,SPY,269.294342,0.0
S03,2018-11-14,SPY,267.45324700000003,0.0
S03,2018-11-15,SPY,270.24453700000004,0.0
S03,2018-11-16,SPY,270.947357,0.0
S03,2018-11-19,SPY,266.364441,0.0
S03,2018-11-20,SPY,261.435028,0.0
S03,2018-11-21,SPY,262.325867,0.0
S03,2018-11-23,SPY,260.573883,0.0
S03,2018-11-26,SPY,264.78067000000004,0.0
S03,2018-11-27,SPY,265.671539,0.0
S03,2018-11-28,SPY,271.788696,0.0
S03,2018-11-29,SPY,271.194794,0.0
S03,2018-11-30,SPY,272.847839,0.0
S03,2018-12-03,SPY,276.460693,0.0
S03,2018-12-04,SPY,267.502716,0.0
S03,2018-12-06,SPY,267.096893,0.0
S03,2018-12-07,SPY,260.890656,0.0
S03,2018-12-10,SPY,261.385559,0.0
S03,2018-12-11,SPY,261.444946,0.0
S03,2018-12-12,SPY,262.761414,0.0
S03,2018-12-13,SPY,262.672302,0.0
S03,2018-12-14,SPY,257.822144,0.0
S03,2018-12-17,SPY,252.764099,0.0
S03,2018-12-18,SPY,252.486938,0.0
S03,2018-12-19,SPY,248.705765,0.0
S03,2018-12-20,SPY,244.657349,0.0
S03,2018-12-21,SPY,239.644424,0.0
S03,2018-12-24,SPY,233.312317,0.0
S03,2018-12-26,SPY,245.100388,0.0
S03,2018-12-27,SPY,246.982117,0.0
S03,2018-12-28,SPY,246.663513,0.0
S03,2018-12-31,SPY,248.82399,0.0
S03,2019-01-02,SPY,249.082855,0.0
S03,2019-01-03,SPY,243.139038,0.0
S03,2019-01-04,SPY,251.283173,0.0
S03,2019-01-07,SPY,253.26445,0.0
S03,2019-01-08,SPY,255.643951,0.0
S03,2019-01-09,SPY,256.838684,0.0
S03,2019-01-10,SPY,257.74472000000003,0.0
S03,2019-01-11,SPY,257.844269,0.0
S03,2019-01-14,SPY,256.271179,0.0
S03,2019-01-15,SPY,259.208252,0.0
S03,2019-01-16,SPY,259.83551,0.0
S03,2019-01-17,SPY,261.806793,0.0
S03,2019-01-18,SPY,265.291443,0.0
S03,2019-01-22,SPY,261.707245,0.0
S03,2019-01-23,SPY,262.254852,0.0
S03,2019-01-24,SPY,262.394226,0.0
S03,2019-01-25,SPY,264.614441,0.0
S03,2019-01-28,SPY,262.603302,0.0
S03,2019-01-29,SPY,262.254852,0.0
S03,2019-01-30,SPY,266.406525,0.0
S03,2019-01-31,SPY,268.746246,0.0
S03,2019-02-01,SPY,268.875671,0.0
S03,2019-02-04,SPY,270.767334,0.0
S03,2019-02-05,SPY,271.902344,0.0
S03,2019-02-06,SPY,271.543915,0.0
S03,2019-02-07,SPY,268.955353,0.0
S03,2019-02-08,SPY,269.283875,0.0
S03,2019-02-11,SPY,269.433228,0.0
S03,2019-02-12,SPY,272.89798,0.0
S03,2019-02-13,SPY,273.784058,0.0
S03,2019-02-14,SPY,273.176727,0.0
S03,2019-02-15,SPY,276.153625,0.0
S03,2019-02-19,SPY,276.631531,0.0
S03,2019-02-20,SPY,277.189056,0.0
S03,2019-02-21,SPY,276.2034,0.0
S03,2019-02-22,SPY,277.915863,0.0
S03,2019-02-25,SPY,278.294189,0.0
S03,2019-02-26,SPY,278.095062,0.0
S03,2019-02-27,SPY,277.975616,0.0
S03,2019-02-28,SPY,277.457855,0.0
S03,2019-03-01,SPY,279.190247,0.0
S03,2019-03-04,SPY,278.174713,0.0
S03,2019-03-05,SPY,277.79638700000004,0.0
S03,2019-03-06,SPY,276.11377000000005,0.0
S03,2019-03-07,SPY,273.803986,0.0
S03,2019-03-08,SPY,273.256378,0.0
S03,2019-03-11,SPY,277.218933,0.0
S03,2019-03-12,SPY,278.264313,0.0
S03,2019-03-13,SPY,280.106201,0.0
S03,2019-03-14,SPY,279.927002,0.0
S03,2019-03-15,SPY,281.309998,0.0
S03,2019-03-18,SPY,282.329987,0.0
S03,2019-03-19,SPY,282.399994,0.0
S03,2019-03-20,SPY,281.549988,0.0
S03,2019-03-21,SPY,284.730011,0.0
S03,2019-03-22,SPY,279.25,0.0
S03,2019-03-25,SPY,279.040009,0.0
S03,2019-03-26,SPY,281.119995,0.0
S03,2019-03-27,SPY,279.649994,0.0
S03,2019-03-28,SPY,280.709991,0.0
